time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2021/01/19/22:13:03.627679,239,1611074583,627248478,world,-0.558237493038,-0.49083507061,0.705460965633,-0.025361482054,0.0487145371735,0.989010035992,0.137269943953
2021/01/19/22:13:03.647652,240,1611074583,647243089,world,-0.562606155872,-0.488017201424,0.705471813679,-0.0259199161083,0.0502914600074,0.988557577133,0.139831230044
2021/01/19/22:13:03.657713,241,1611074583,657269256,world,-0.567302703857,-0.485089093447,0.705207228661,-0.0248505938798,0.0493831336498,0.988122880459,0.143377184868
2021/01/19/22:13:03.677722,242,1611074583,677258052,world,-0.572082459927,-0.481913268566,0.705209851265,-0.026515064761,0.0518893375993,0.98746150732,0.146711304784
2021/01/19/22:13:03.697711,243,1611074583,697251478,world,-0.576446533203,-0.478842288256,0.704917371273,-0.0266494583338,0.0508166663349,0.987003386021,0.15010599792
2021/01/19/22:13:03.707664,244,1611074583,707264441,world,-0.580829977989,-0.475948065519,0.705088675022,-0.023490363732,0.050764746964,0.986507117748,0.153866797686
2021/01/19/22:13:03.727694,245,1611074583,727258200,world,-0.585786759853,-0.472835332155,0.705094873905,-0.0260309278965,0.0524205155671,0.985683679581,0.158121302724
2021/01/19/22:13:03.747643,246,1611074583,747248219,world,-0.590473115444,-0.470279455185,0.70502358675,-0.0271147079766,0.0494121052325,0.985190451145,0.161935478449
2021/01/19/22:13:03.757744,247,1611074583,757271626,world,-0.594887197018,-0.468214690685,0.705571115017,-0.019920296967,0.0462353862822,0.985346496105,0.162965938449
2021/01/19/22:13:03.777698,248,1611074583,777255645,world,-0.599251866341,-0.465498745441,0.706009924412,-0.0177684724331,0.0483414530754,0.984656631947,0.166729435325
2021/01/19/22:13:03.797661,249,1611074583,797251330,world,-0.604214012623,-0.462876111269,0.705933988094,-0.0213306285441,0.0466851890087,0.984135687351,0.169831052423
2021/01/19/22:13:03.807683,250,1611074583,807291552,world,-0.608836948872,-0.459725290537,0.704958379269,-0.0301846321672,0.0472304783762,0.98281788826,0.175861403346
2021/01/19/22:13:03.827731,251,1611074583,827248626,world,-0.614514946938,-0.456757038832,0.704216957092,-0.0354013927281,0.0545719079673,0.982637107372,0.173761755228
2021/01/19/22:13:03.847683,252,1611074583,847247460,world,-0.617305636406,-0.453147053719,0.705565035343,-0.0233195759356,0.0513600148261,0.981633841991,0.182245269418
2021/01/19/22:13:03.857712,253,1611074583,857269034,world,-0.621562719345,-0.449577569962,0.705817639828,-0.0216429457068,0.0502681359649,0.981067478657,0.185772553086
2021/01/19/22:13:03.877630,254,1611074583,877227311,world,-0.626600146294,-0.44584774971,0.705818235874,-0.022557053715,0.0531526505947,0.980080008507,0.190024405718
2021/01/19/22:13:03.897705,255,1611074583,897257941,world,-0.632129728794,-0.441868335009,0.704801797867,-0.0293849334121,0.0515669248998,0.979064881802,0.194703549147
2021/01/19/22:13:03.907653,256,1611074583,907263700,world,-0.637865722179,-0.43820554018,0.705176889896,-0.0235725902021,0.0509772673249,0.978910446167,0.196417853236
2021/01/19/22:13:03.927684,257,1611074583,927252422,world,-0.642894208431,-0.434631705284,0.705043911934,-0.0308869965374,0.0506051629782,0.977867662907,0.200649261475
2021/01/19/22:13:03.947652,258,1611074583,947243071,world,-0.647156953812,-0.43153706193,0.705766737461,-0.0215009264648,0.0506801791489,0.97768163681,0.202750995755
2021/01/19/22:13:03.957772,259,1611074583,957272830,world,-0.651809096336,-0.427840948105,0.706219911575,-0.0171810463071,0.0499398596585,0.97714138031,0.205926075578
2021/01/19/22:13:03.977702,260,1611074583,977254422,world,-0.657231748104,-0.423495769501,0.706132411957,-0.02074592188,0.052455842495,0.976152539253,0.209628671408
2021/01/19/22:13:03.997761,261,1611074583,997251478,world,-0.662547290325,-0.418719738722,0.705213785172,-0.029305646196,0.0501907616854,0.974706351757,0.215800046921
2021/01/19/22:13:04.007656,262,1611074584,7261163,world,-0.667541325092,-0.414461582899,0.704834222794,-0.0288669485599,0.0530298650265,0.973947584629,0.218588411808
2021/01/19/22:13:04.027701,263,1611074584,27263459,world,-0.671730399132,-0.410432159901,0.705220580101,-0.0275564659387,0.0540746338665,0.973142445087,0.222059443593
2021/01/19/22:13:04.047682,264,1611074584,47244959,world,-0.675877332687,-0.407488763332,0.705921947956,-0.0186142101884,0.0529054626822,0.972782254219,0.224831461906
2021/01/19/22:13:04.057875,265,1611074584,57382774,world,-0.680691540241,-0.404184520245,0.705984652042,-0.0197734385729,0.0533258616924,0.97230219841,0.226702198386
2021/01/19/22:13:04.077698,266,1611074584,77256496,world,-0.685450553894,-0.400642454624,0.705288767815,-0.0265273656696,0.0521154180169,0.970956087112,0.232001364231
2021/01/19/22:13:04.097669,267,1611074584,97251385,world,-0.690576195717,-0.396991759539,0.705008029938,-0.0233932901174,0.0511409305036,0.970340430737,0.235110402107
2021/01/19/22:13:04.107692,268,1611074584,107293885,world,-0.69564473629,-0.392946273088,0.705169141293,-0.0277064274997,0.0523556508124,0.969366729259,0.238368347287
2021/01/19/22:13:04.127743,269,1611074584,127254774,world,-0.699676930904,-0.389024287462,0.704831123352,-0.0276239719242,0.0514287352562,0.968172490597,0.243380427361
2021/01/19/22:13:04.147687,270,1611074584,147249793,world,-0.703569531441,-0.385078847408,0.705408990383,-0.022348003462,0.0511160977185,0.967337191105,0.247278153896
2021/01/19/22:13:04.157867,271,1611074584,157259700,world,-0.707702875137,-0.380898237228,0.705437123775,-0.0263639092445,0.0566225126386,0.966397285461,0.249349758029
2021/01/19/22:13:04.177641,272,1611074584,177228478,world,-0.711328744888,-0.377057015896,0.705651342869,-0.024753427133,0.0509128309786,0.965514957905,0.254118412733
2021/01/19/22:13:04.197702,273,1611074584,197255422,world,-0.716921329498,-0.373627573252,0.704854786396,-0.0303452890366,0.0576525814831,0.965833365917,0.25084143877
2021/01/19/22:13:04.207629,274,1611074584,207259867,world,-0.719820559025,-0.369235098362,0.706056237221,-0.0225305818021,0.0523241646588,0.96378827095,0.260512560606
2021/01/19/22:13:04.227687,275,1611074584,227251867,world,-0.724231600761,-0.365647643805,0.705681741238,-0.0239158999175,0.0519208796322,0.962646782398,0.264657139778
2021/01/19/22:13:04.247725,276,1611074584,247250367,world,-0.728943824768,-0.361754357815,0.706340968609,-0.0150731485337,0.0517956577241,0.962386071682,0.266276478767
2021/01/19/22:13:04.257755,277,1611074584,257261867,world,-0.733665108681,-0.357659131289,0.706331431866,-0.0196738038212,0.0549832955003,0.961152434349,0.269769996405
2021/01/19/22:13:04.277789,278,1611074584,277255367,world,-0.73744058609,-0.353755563498,0.705930829048,-0.0233548451215,0.0521487407386,0.960033118725,0.273991733789
2021/01/19/22:13:04.297740,279,1611074584,297266885,world,-0.740504264832,-0.349807322025,0.706278204918,-0.0210633259267,0.050998814404,0.95887696743,0.278407126665
2021/01/19/22:13:04.307621,280,1611074584,307251052,world,-0.743784666061,-0.345544725657,0.706799685955,-0.0192626565695,0.0561733879149,0.958029747009,0.280450552702
2021/01/19/22:13:04.327676,281,1611074584,327247867,world,-0.748010933399,-0.340558975935,0.707596957684,-0.0219710581005,0.0661943927407,0.956716954708,0.28253915906
2021/01/19/22:13:04.347675,282,1611074584,347248589,world,-0.755413353443,-0.335691481829,0.704489827156,-0.0203054323792,0.0655425041914,0.957604289055,0.279796242714
2021/01/19/22:13:04.357725,283,1611074584,357255774,world,-0.758767783642,-0.330334633589,0.706352591515,-0.0150765208527,0.0517761819065,0.956135392189,0.287918776274
2021/01/19/22:13:04.377760,284,1611074584,377260607,world,-0.763048350811,-0.32561725378,0.705378293991,-0.0225874576718,0.0558352805674,0.954205572605,0.293025761843
2021/01/19/22:13:04.397712,285,1611074584,397246718,world,-0.767428517342,-0.321274012327,0.705895125866,-0.0172111056745,0.0555382072926,0.95341283083,0.296012401581
2021/01/19/22:13:04.407627,286,1611074584,407260459,world,-0.773177802563,-0.316941291094,0.704627811909,-0.0326811596751,0.0599083937705,0.953182935715,0.294593542814
2021/01/19/22:13:04.457631,287,1611074584,457213552,world,-0.785349011421,-0.300448000431,0.7064473629,-0.0167927443981,0.0551839023829,0.949771165848,0.307583451271
2021/01/19/22:13:04.477786,288,1611074584,477268681,world,-0.788288891315,-0.295707374811,0.706272602081,-0.0192453432828,0.0577651001513,0.948457837105,0.310999244452
2021/01/19/22:13:04.527707,289,1611074584,527249496,world,-0.797726035118,-0.282135367393,0.706991374493,-0.00958817265928,0.0527479685843,0.94483423233,0.323131710291
2021/01/19/22:13:04.547723,290,1611074584,547244163,world,-0.803944945335,-0.277968645096,0.704592823982,-0.0297229662538,0.0612640827894,0.943779885769,0.323485463858
2021/01/19/22:13:04.557754,291,1611074584,557255552,world,-0.807702839375,-0.273732036352,0.704861938953,-0.0235490985215,0.0550648272038,0.940808951855,0.333604425192
2021/01/19/22:13:04.577713,292,1611074584,577248904,world,-0.812467455864,-0.271249175072,0.704473972321,-0.0349298529327,0.0585973337293,0.940927386284,0.331665426493
2021/01/19/22:13:04.597622,293,1611074584,597219237,world,-0.81440615654,-0.267692536116,0.706082701683,-0.0196722876281,0.0539071299136,0.938388586044,0.340784281492
2021/01/19/22:13:04.627743,294,1611074584,627265478,world,-0.821567058563,-0.259689539671,0.705266535282,-0.0282899867743,0.0564179793,0.936801970005,0.344120204449
2021/01/19/22:13:04.647691,295,1611074584,647246015,world,-0.824830532074,-0.253543436527,0.706182181835,-0.0131074357778,0.051505215466,0.934533238411,0.351884961128
2021/01/19/22:13:04.657731,296,1611074584,657259737,world,-0.828839659691,-0.248557269573,0.704472184181,-0.030009444803,0.0575430653989,0.933840334415,0.351753532887
2021/01/19/22:13:04.677762,297,1611074584,677259366,world,-0.832076311111,-0.243832677603,0.704762160778,-0.0286894198507,0.062443010509,0.933211505413,0.352695375681
2021/01/19/22:13:04.707706,298,1611074584,707227941,world,-0.83793836832,-0.23511621356,0.706319332123,-0.0150530003011,0.0574529655278,0.930388748646,0.361731171608
2021/01/19/22:13:04.727691,299,1611074584,727249626,world,-0.843118786812,-0.230846554041,0.705162465572,-0.0279972311109,0.0581031665206,0.931371688843,0.358311295509
2021/01/19/22:13:04.747750,300,1611074584,747248311,world,-0.84616547823,-0.225387915969,0.706017673016,-0.0146934967488,0.0533256679773,0.929741322994,0.364035278559
2021/01/19/22:13:04.777787,301,1611074584,777281366,world,-0.851915061474,-0.214950814843,0.706263303757,-0.0131678692997,0.0526835955679,0.927172362804,0.370678424835
2021/01/19/22:13:04.797876,302,1611074584,797305626,world,-0.855055868626,-0.20944596827,0.706787288189,-0.0117627084255,0.0559549331665,0.925281047821,0.374947696924
2021/01/19/22:13:04.807719,303,1611074584,807275218,world,-0.859051525593,-0.203703030944,0.705624580383,-0.0199324991554,0.0578341782093,0.923107981682,0.379643887281
2021/01/19/22:13:04.827643,304,1611074584,827232663,world,-0.862715125084,-0.198496922851,0.705590486526,-0.0198451112956,0.0519259683788,0.921735286713,0.383815139532
2021/01/19/22:13:04.877748,305,1611074584,877248607,world,-0.87046700716,-0.184308305383,0.706849336624,-0.0116217089817,0.0548388510942,0.916876971722,0.395214378834
2021/01/19/22:13:04.897693,306,1611074584,897250052,world,-0.873834908009,-0.179415807128,0.706229925156,-0.0161588732153,0.0554359853268,0.915363848209,0.398465752602
2021/01/19/22:13:04.907676,307,1611074584,907260552,world,-0.876752853394,-0.17424659431,0.70650935173,-0.0115416329354,0.0539865978062,0.913474738598,0.403132855892
2021/01/19/22:13:04.927721,308,1611074584,927275514,world,-0.880147278309,-0.169173330069,0.706184506416,-0.0139002352953,0.0575734227896,0.912224590778,0.405386924744
2021/01/19/22:13:04.947700,309,1611074584,947243459,world,-0.883187770844,-0.165201053023,0.70647341013,-0.0133843766525,0.0526150390506,0.911114752293,0.408561617136
2021/01/19/22:13:04.957711,310,1611074584,957256551,world,-0.886294007301,-0.160802990198,0.706511080265,-0.00987446215004,0.0542122535408,0.910461246967,0.409907191992
2021/01/19/22:13:04.977807,311,1611074584,977258903,world,-0.889438152313,-0.156037554145,0.706861555576,-0.0120901567861,0.0552856996655,0.909231424332,0.412426561117
2021/01/19/22:13:04.997683,312,1611074584,997253088,world,-0.892483711243,-0.151239648461,0.706620395184,-0.0129531938583,0.0508811585605,0.908008813858,0.415648162365
2021/01/19/22:13:05.007637,313,1611074585,7258126,world,-0.895138680935,-0.145567595959,0.706561625004,-0.0107124326751,0.0533863678575,0.906737148762,0.418166279793
2021/01/19/22:13:05.027714,314,1611074585,27245200,world,-0.897295355797,-0.139791339636,0.706690967083,-0.0123596247286,0.0570671930909,0.904794216156,0.421826928854
2021/01/19/22:13:05.047698,315,1611074585,47243792,world,-0.900161206722,-0.134347364306,0.706109464169,-0.0140893897042,0.0527286306024,0.903690993786,0.424692571163
2021/01/19/22:13:05.057752,316,1611074585,57255514,world,-0.903244793415,-0.128207430243,0.706458508968,-0.0120155150071,0.0566950626671,0.901574969292,0.428723692894
2021/01/19/22:13:05.077758,317,1611074585,77256588,world,-0.906438529491,-0.122526817024,0.706014335155,-0.0130503056571,0.0564172118902,0.899898052216,0.432238906622
2021/01/19/22:13:05.097723,318,1611074585,97250200,world,-0.909512460232,-0.11736818403,0.706274032593,-0.0100191058591,0.0522197335958,0.898547768593,0.435642898083
2021/01/19/22:13:05.107685,319,1611074585,107265440,world,-0.912790060043,-0.111716166139,0.70623087883,-0.0132438596338,0.0580719634891,0.896437108517,0.439150184393
2021/01/19/22:13:05.127671,320,1611074585,127249237,world,-0.915677964687,-0.106654681265,0.705855250359,-0.0155019480735,0.0538155920804,0.896114528179,0.440275371075
2021/01/19/22:13:05.147665,321,1611074585,147247181,world,-0.917433083057,-0.101224444807,0.706302940845,-0.00996593479067,0.0519907362759,0.894280433655,0.444364994764
2021/01/19/22:13:05.157699,322,1611074585,157256422,world,-0.91934633255,-0.0954414829612,0.706673145294,-0.0106041692197,0.058059617877,0.892323851585,0.447520852089
2021/01/19/22:13:05.177720,323,1611074585,177261496,world,-0.920972287655,-0.0899501144886,0.706698060036,-0.00889056082815,0.0536180064082,0.891332387924,0.450080782175
2021/01/19/22:13:05.197765,324,1611074585,197246051,world,-0.922913253307,-0.0841036662459,0.7067476511,-0.00883264839649,0.0563370324671,0.889082431793,0.454181224108
2021/01/19/22:13:05.207676,325,1611074585,207259607,world,-0.924646735191,-0.0786838680506,0.707018613815,-0.0104479035363,0.0579151548445,0.887827277184,0.456398308277
2021/01/19/22:13:05.227756,326,1611074585,227278551,world,-0.926692605019,-0.0745545476675,0.7072301507,-0.00824676360935,0.0524041205645,0.885929644108,0.460775911808
2021/01/19/22:13:05.247737,327,1611074585,247271829,world,-0.9289919734,-0.0702856108546,0.707622885704,-0.00811279378831,0.0559874251485,0.884502112865,0.463093608618
2021/01/19/22:13:05.257701,328,1611074585,257256477,world,-0.931373775005,-0.0657219216228,0.707544207573,-0.00730603327975,0.0523172616959,0.883195877075,0.466019928455
2021/01/19/22:13:05.277719,329,1611074585,277263551,world,-0.934246778488,-0.0604796558619,0.707565784454,-0.00749361235648,0.0542466491461,0.882067322731,0.467930078506
2021/01/19/22:13:05.297718,330,1611074585,297245125,world,-0.936566114426,-0.0548785589635,0.707367658615,-0.0091657275334,0.0537245720625,0.880546569824,0.470815718174
2021/01/19/22:13:05.307673,331,1611074585,307255533,world,-0.938408017159,-0.0490947887301,0.707241415977,-0.0075639905408,0.0520178042352,0.878729581833,0.474416702986
2021/01/19/22:13:05.327696,332,1611074585,327242088,world,-0.939800858498,-0.0429542846978,0.70747178793,-0.00762473139912,0.0568475052714,0.876758158207,0.47749915719
2021/01/19/22:13:05.347698,333,1611074585,347244273,world,-0.941032767296,-0.036716658622,0.707305252552,-0.00575111247599,0.0534623414278,0.875532507896,0.480157881975
2021/01/19/22:13:05.357644,334,1611074585,357264292,world,-0.942799091339,-0.0295589715242,0.707381784916,-0.00551425432786,0.0572013780475,0.873245358467,0.483880341053
2021/01/19/22:13:05.377717,335,1611074585,377261977,world,-0.945017874241,-0.0223092455417,0.706988930702,-0.00845663994551,0.0607574023306,0.871323466301,0.486859917641
2021/01/19/22:13:05.397687,336,1611074585,397250551,world,-0.946964085102,-0.0163208227605,0.706744194031,-0.00998397357762,0.0559683144093,0.869852125645,0.49002584815
2021/01/19/22:13:05.407627,337,1611074585,407253959,world,-0.94906193018,-0.0103213060647,0.70686262846,-0.00402699969709,0.0580204315484,0.868358612061,0.492514759302
2021/01/19/22:13:05.427696,338,1611074585,427242903,world,-0.951431870461,-0.00413998542354,0.706848919392,-0.00649429205805,0.0598880946636,0.86642485857,0.495660513639
2021/01/19/22:13:05.447685,339,1611074585,447252273,world,-0.95413428545,0.00190482172184,0.706283986568,-0.010180734098,0.0564038604498,0.864916741848,0.498632222414
2021/01/19/22:13:05.457761,340,1611074585,457255273,world,-0.956448733807,0.00822662189603,0.706339359283,-0.00772634334862,0.0580439344049,0.863874495029,0.50029194355
2021/01/19/22:13:05.477749,341,1611074585,477273162,world,-0.957857966423,0.0136263193563,0.706556200981,-0.00874322932214,0.059045728296,0.861321210861,0.50454223156
2021/01/19/22:13:05.497731,342,1611074585,497245736,world,-0.958993375301,0.0184767302126,0.706496298313,-0.00664923898876,0.0568551234901,0.860191404819,0.506748735905
2021/01/19/22:13:05.507627,343,1611074585,507257422,world,-0.960003376007,0.0239277742803,0.707076728344,-0.00359793566167,0.0558399409056,0.858739078045,0.509348750114
2021/01/19/22:13:05.527663,344,1611074585,527247273,world,-0.961498379707,0.0303696449846,0.706977784634,-0.00386488251388,0.0593981072307,0.856653034687,0.512447595596
2021/01/19/22:13:05.547660,345,1611074585,547244403,world,-0.963038146496,0.0364755578339,0.706586539745,-0.00807405635715,0.0575907193124,0.854601144791,0.51601845026
2021/01/19/22:13:05.557693,346,1611074585,557252755,world,-0.964096188545,0.0423187464476,0.706433534622,-0.0064748916775,0.057169739157,0.852689445019,0.51924020052
2021/01/19/22:13:05.577698,347,1611074585,577253625,world,-0.96514749527,0.047594897449,0.706931114197,-0.00444703642279,0.0620137043297,0.851123332977,0.52127122879
2021/01/19/22:13:05.597715,348,1611074585,597246477,world,-0.966120541096,0.0515850745142,0.707148492336,-0.00562718091533,0.057262878865,0.84890794754,0.525399565697
2021/01/19/22:13:05.607683,349,1611074585,607292681,world,-0.967423081398,0.0563367307186,0.707426905632,-0.00119654100854,0.0534640140831,0.84712600708,0.528694331646
2021/01/19/22:13:05.627781,350,1611074585,627286755,world,-0.969063639641,0.062397826463,0.707759797573,-0.0023264863994,0.0602828003466,0.845051646233,0.531270503998
2021/01/19/22:13:05.647768,351,1611074585,647243996,world,-0.97060918808,0.0676253214478,0.707323789597,-0.00771479960531,0.0549496859312,0.842502236366,0.535827517509
2021/01/19/22:13:05.657702,352,1611074585,657259255,world,-0.971327900887,0.0728649124503,0.707674980164,-0.00292049255222,0.053181707859,0.841652154922,0.53738707304
2021/01/19/22:13:05.677827,353,1611074585,677283940,world,-0.972143471241,0.0791257694364,0.708109617233,-0.000276750710327,0.0605515129864,0.839262545109,0.540344297886
2021/01/19/22:13:05.697738,354,1611074585,697250033,world,-0.973283112049,0.0851664245129,0.707807302475,-0.00269924337044,0.0563079416752,0.837397456169,0.543679654598
2021/01/19/22:13:05.707716,355,1611074585,707268144,world,-0.974368572235,0.0910042375326,0.707636475563,-0.00423921318725,0.0548496581614,0.83530151844,0.547032892704
2021/01/19/22:13:05.727693,356,1611074585,727255051,world,-0.975104689598,0.0968876257539,0.707955121994,-0.00142844521906,0.0594984665513,0.833855330944,0.548765301704
2021/01/19/22:13:05.747717,357,1611074585,747247662,world,-0.976287603378,0.102516524494,0.708122313023,0.00207935250364,0.055683825165,0.832759857178,0.550823092461
2021/01/19/22:13:05.757652,358,1611074585,757265495,world,-0.977966725826,0.108942694962,0.707638561726,-0.000858076033182,0.0557736866176,0.83043807745,0.554311394691
2021/01/19/22:13:05.777726,359,1611074585,777262551,world,-0.979516983032,0.115710549057,0.707766830921,-0.0021585628856,0.0560913383961,0.828863561153,0.556627631187
2021/01/19/22:13:05.797739,360,1611074585,797282514,world,-0.981007754803,0.122468315065,0.707005918026,-0.00197752355598,0.0595054775476,0.827006578445,0.55903083086
2021/01/19/22:13:05.807678,361,1611074585,807268310,world,-0.982317745686,0.12872081995,0.707018494606,-0.00241113151424,0.0568145252764,0.825131952763,0.562070965767
2021/01/19/22:13:05.827688,362,1611074585,827248255,world,-0.982904553413,0.134801194072,0.706913769245,-0.00299487099983,0.0589193366468,0.823068976402,0.564868986607
2021/01/19/22:13:05.847646,363,1611074585,847244551,world,-0.983518362045,0.140699192882,0.707195222378,0.00161637994461,0.0573376566172,0.821172535419,0.567790031433
2021/01/19/22:13:05.857765,364,1611074585,857259088,world,-0.983914136887,0.146826371551,0.707281351089,-0.000435548747191,0.0580455772579,0.818913161755,0.570974469185
2021/01/19/22:13:05.877788,365,1611074585,877265236,world,-0.984685778618,0.152833297849,0.706657767296,0.00347567326389,0.0610292814672,0.814655005932,0.576715290546
2021/01/19/22:13:05.897728,366,1611074585,897249718,world,-0.984939694405,0.15950357914,0.707097709179,0.000821394787636,0.0571337155998,0.814698278904,0.577063083649
2021/01/19/22:13:05.907670,367,1611074585,907276681,world,-0.985527873039,0.165885254741,0.706900417805,-0.0019080840284,0.0612867958844,0.81200915575,0.580414891243
2021/01/19/22:13:05.927668,368,1611074585,927248477,world,-0.986078500748,0.171327248216,0.706905424595,-0.00084742018953,0.057430382818,0.810470879078,0.582956254482
2021/01/19/22:13:05.947648,369,1611074585,947245662,world,-0.986608684063,0.177312046289,0.706735730171,0.00150422379375,0.056192368269,0.808781921864,0.585416197777
2021/01/19/22:13:05.957697,370,1611074585,957259329,world,-0.98749011755,0.183672100306,0.706888079643,6.62977690808e-05,0.063542380929,0.806420385838,0.587918817997
2021/01/19/22:13:05.977779,371,1611074585,977260829,world,-0.988504648209,0.18939499557,0.70624756813,-0.00356370676309,0.057598862797,0.80476474762,0.590782046318
2021/01/19/22:13:05.997613,372,1611074585,997219199,world,-0.989351868629,0.19562497735,0.706404864788,9.77042072918e-05,0.05815250054,0.802346348763,0.594019055367
2021/01/19/22:13:06.007673,373,1611074586,7269514,world,-0.989879965782,0.202239781618,0.706413209438,-0.000635142438114,0.0627430304885,0.800681471825,0.59579539299
2021/01/19/22:13:06.027673,374,1611074586,27247625,world,-0.990578532219,0.208025917411,0.705989897251,-0.00177266180981,0.0569462925196,0.798654794693,0.599086403847
2021/01/19/22:13:06.047662,375,1611074586,47242717,world,-0.990739524364,0.214796572924,0.706120669842,-0.000356867240043,0.0591175332665,0.796569526196,0.601649522781
2021/01/19/22:13:06.057691,376,1611074586,57253495,world,-0.99080401659,0.221579015255,0.705992758274,0.00070000794949,0.0616242028773,0.793999969959,0.604786038399
2021/01/19/22:13:06.077768,377,1611074586,77257458,world,-0.991237998009,0.227589085698,0.705806553364,-0.00129986996762,0.0581556484103,0.792043209076,0.607687294483
2021/01/19/22:13:06.097724,378,1611074586,97249680,world,-0.991490066051,0.233494952321,0.70592468977,-0.000882039777935,0.060297653079,0.789923012257,0.610233604908
2021/01/19/22:13:06.107814,379,1611074586,107265958,world,-0.991641879082,0.239258572459,0.70611089468,0.00235233129933,0.0603525079787,0.788010954857,0.612691402435
2021/01/19/22:13:06.127754,380,1611074586,127244569,world,-0.992036163807,0.245272174478,0.706096708775,0.00127399119083,0.0589203350246,0.786248385906,0.615093708038
2021/01/19/22:13:06.147631,381,1611074586,147244792,world,-0.992232322693,0.251216113567,0.705921947956,-0.0024064600002,0.059743963182,0.783463358879,0.618554890156
2021/01/19/22:13:06.157702,382,1611074586,157251977,world,-0.99206840992,0.25702804327,0.706163764,0.00108679523692,0.0576917789876,0.782048642635,0.620540499687
2021/01/19/22:13:06.177764,383,1611074586,177257310,world,-0.991998195648,0.262622565031,0.706338346004,0.000891735428013,0.0617402046919,0.779986739159,0.622742533684
2021/01/19/22:13:06.197685,384,1611074586,197251903,world,-0.991685807705,0.267553091049,0.706559002399,-0.000787432072684,0.0574167594314,0.777791976929,0.625893294811
2021/01/19/22:13:06.207638,385,1611074586,207254736,world,-0.991315186024,0.273019939661,0.70656400919,0.00331242545508,0.0574641637504,0.775740087032,0.628421962261
2021/01/19/22:13:06.227728,386,1611074586,227247366,world,-0.990939199924,0.279158651829,0.706721484661,0.00288138794713,0.0607035495341,0.773552775383,0.630811393261
2021/01/19/22:13:06.247704,387,1611074586,247242180,world,-0.99112534523,0.285607784986,0.7060084939,0.000351433467586,0.0586836375296,0.771127581596,0.633970320225
2021/01/19/22:13:06.257778,388,1611074586,257261162,world,-0.990943789482,0.291801214218,0.706028044224,0.00153531809337,0.0584857985377,0.76884585619,0.636752068996
2021/01/19/22:13:06.277725,389,1611074586,277266662,world,-0.991059780121,0.297570616007,0.705584347248,0.00806187279522,0.0622495226562,0.764568448067,0.641478836536
2021/01/19/22:13:06.297737,390,1611074586,297250958,world,-0.990925610065,0.303838372231,0.706088781357,0.00403823610395,0.0578015930951,0.764591693878,0.641905248165
2021/01/19/22:13:06.307656,391,1611074586,307270625,world,-0.990757107735,0.310180515051,0.705994665623,0.00043690498569,0.0593371726573,0.762726724148,0.643992900848
2021/01/19/22:13:06.327670,392,1611074586,327247106,world,-0.990581214428,0.315736055374,0.705672502518,0.00719572464004,0.0592161901295,0.758092164993,0.649413585663
2021/01/19/22:13:06.347692,393,1611074586,347242940,world,-0.989582061768,0.322188168764,0.706080019474,0.00538532063365,0.0563932321966,0.758010923862,0.649777054787
2021/01/19/22:13:06.357745,394,1611074586,357297847,world,-0.989114463329,0.329189658165,0.705938279629,0.00191598606762,0.0622216127813,0.755328893661,0.652382731438
2021/01/19/22:13:06.377716,395,1611074586,377263514,world,-0.988460183144,0.335700243711,0.705558121204,0.000554342113901,0.0590765215456,0.752858757973,0.655525386333
2021/01/19/22:13:06.397721,396,1611074586,397248402,world,-0.987667381763,0.341559261084,0.705404579639,0.00344558758661,0.0599433109164,0.75106215477,0.657495677471
2021/01/19/22:13:06.407669,397,1611074586,407297032,world,-0.987010836601,0.346982747316,0.70579123497,0.00509386369959,0.0600411854684,0.748710036278,0.660153388977
2021/01/19/22:13:06.427785,398,1611074586,427290662,world,-0.986658632755,0.352819085121,0.705811679363,0.00530677754432,0.057733360678,0.746876895428,0.662430167198
2021/01/19/22:13:06.447707,399,1611074586,447244217,world,-0.986172795296,0.35942864418,0.705833613873,0.00245596212335,0.0597755052149,0.744750499725,0.664656043053
2021/01/19/22:13:06.457707,400,1611074586,457261069,world,-0.985251545906,0.365265488625,0.705462038517,0.0037650661543,0.0581919811666,0.743093907833,0.666641592979
